"Zahlenlotto ""6 aus 49""";;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 52. Veranstaltung 1963
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
;;Gewinnzahlen in;;;;;;Zu-;Spieleinsatz;6 Treffer;; 5 Treffer +;;5 Treffer;;4 Treffer;;3 Treffer;
VA;1963;gezogener Reihenfolge;;;;;;satz-;;;;Zusatzzahl;;;;;;;
;;;;;;;;zahl;DM;Gewinne;DM;Gewinne;    DM;Gewinne;  DM;Gewinne;DM;Gewinne;DM
1.;06.01.;4 ;16 ;6 ;20 ;23 ;30 ;27 ;24.138.096,50 ;7  x  ;344.829,95 ;31  x  ;19.466,20 ;929  x     ;3.247,85 ;45.660  x    ;66,05 ;805.570  x;3,70  
2.;13.01.;14 ;25 ;26 ;38 ;1 ;41 ;28 ;24.828.969,00 ;3  x  ;500.000,00 ;13  x  ;123.355,45 ;914  x     ;3.395,60 ;45.513  x    ;68,15 ;797.985  x;3,85  
3.;20.01.;13 ;4 ;46 ;19 ;43 ;33 ;27 ;24.875.566,50 ;9  x  ;276.395,15 ;64  x  ;9.717,00 ;1.324  x     ;2.348,50 ;67.456  x    ;46,05 ;1.076.503  x;2,85  
4.;27.01.;48 ;11 ;46 ;14 ;37 ;30 ;32 ;25.124.357,50 ;1  x  ;500.000,00 ;7  x  ;377.220,65 ;360  x     ;8.723,70 ;26.608  x    ;118,00 ;622.953  x;5,00  
5.;03.02.;16 ;31 ;27 ;36 ;18 ;15 ;46 ;25.804.217,00 ;6  x  ;430.070,25 ;13  x  ;49.623,45 ;758  x     ;4.255,30 ;51.053  x    ;63,15 ;987.792  x;3,25  
6.;10.02.;11 ;26 ;13 ;25 ;30 ;10 ;6 ;25.582.665,00 ;8  x  ;319.783,30 ;40  x  ;15.989,15 ;1.450  x     ;2.205,40 ;66.398  x    ;48,15 ;1.078.646  x;2,95  
7.;17.02.;43 ;35 ;42 ;44 ;46 ;9 ;23 ;25.757.818,00 ;unbesetzt;;12  x  ;268.310,60 ;317  x     ;10.156,85 ;33.422  x    ;96,30 ;686.345  x;4,65  
8.;24.02.;13 ;41 ;17 ;45 ;15 ;11 ;2 ;25.554.963,00 ;1  x  ;500.000,00 ;14  x  ;192.455,00 ;693  x     ;4.609,45 ;44.315  x    ;72,05 ;837.816  x;3,80  
9.;03.03.;39 ;11 ;9 ;22 ;26 ;35 ;46 ;26.156.943,00 ;5  x  ;500.000,00 ;32  x  ;24.050,55 ;1.245  x     ;2.626,15 ;64.510  x    ;50,65 ;1.052.959  x;3,10  
10.;10.03.;41 ;27 ;19 ;26 ;47 ;8 ;9 ;26.017.140,50 ;1  x  ;500.000,00 ;14  x  ;196.581,60 ;679  x     ;4.789,60 ;49.236  x    ;66,05 ;958.581  x;3,35  
11.;17.03.;11 ;39 ;21 ;12 ;41 ;44 ;23 ;26.061.621,50 ;2  x  ;500.000,00 ;27  x  ;83.618,60 ;602  x     ;5.411,45 ;37.506  x    ;86,85 ;799.510  x;4,05  
12.;24.03.;10 ;25 ;48 ;49 ;45 ;18 ;23 ;25.750.018,00 ;2  x  ;500.000,00 ;17  x  ;130.514,80 ;902  x     ;3.568,45 ;52.358  x    ;61,45 ;962.509  x;3,30  
13.;31.03.;27 ;29 ;25 ;10 ;18 ;1 ;44 ;26.240.468,50 ;5  x  ;500.000,00 ;9  x  ;86.673,15 ;1.119  x     ;2.931,20 ;60.922  x    ;53,80 ;1.078.758  x;3,00  
14.;07.04.;23 ;38 ;6 ;1 ;44 ;2 ;10 ;26.089.636,50 ;1  x  ;500.000,00 ;12  x  ;230.100,35 ;481  x     ;6.780,05 ;38.405  x    ;84,90 ;769.686  x;4,20  
15.;15.04.;45 ;32 ;25 ;40 ;18 ;5 ;16 ;24.808.934,50 ;8  x  ;310.111,65 ;21  x  ;29.534,40 ;1.652  x     ;1.877,15 ;65.954  x    ;47,00 ;1.061.116  x;2,90  
16.;21.04.;2 ;20 ;31 ;37 ;27 ;49 ;28 ;24.966.927,00 ;2  x  ;500.000,00 ;9  x  ;235.651,75 ;429  x     ;7.274,70 ;29.767  x    ;104,80 ;649.504  x;4,80  
17.;28.04.;28 ;46 ;36 ;34 ;43 ;48 ;19 ;25.583.623,50 ;8  x  ;319.795,25 ;28  x  ;22.842,50 ;1.409  x     ;2.269,65 ;50.183  x    ;63,70 ;819.102  x;3,90  
18.;05.05.;11 ;7 ;17 ;36 ;26 ;19 ;13 ;25.742.378,50 ;10  x  ;257.423,75 ;71  x  ;9.064,20 ;2.019  x     ;1.593,75 ;91.352  x    ;35,20 ;1.400.366  x;2,25  
19.;12.05.;20 ;27 ;35 ;30 ;6 ;3 ;28 ;25.659.812,50 ;unbesetzt;;14  x  ;229.105,45 ;784  x     ;4.091,15 ;45.977  x    ;69,75 ;886.878  x;3,60  
20.;19.05.;5 ;21 ;4 ;10 ;34 ;11 ;48 ;25.875.759,00 ;3  x  ;500.000,00 ;13  x  ;133.420,75 ;890  x     ;3.634,20 ;53.415  x    ;60,55 ;1.000.785  x;3,20  
21.;26.05.;31 ;28 ;46 ;34 ;42 ;37 ;38 ;24.993.009,00 ;11  x  ;227.209,15 ;22  x  ;28.401,10 ;761  x     ;4.105,25 ;33.323  x    ;93,75 ;663.432  x;4,70  
22.;03.06.;44 ;12 ;38 ;6 ;20 ;49 ;23 ;25.493.997,50 ;unbesetzt;;17  x  ;187.455,85 ;585  x     ;5.447,40 ;34.689  x    ;91,85 ;722.961  x;4,40  
23.;09.06.;27 ;11 ;15 ;31 ;39 ;30 ;3 ;24.528.207,50 ;1  x  ;500.000,00 ;45  x  ;57.022,75 ;832  x     ;3.685,10 ;48.956  x    ;62,60 ;874.893  x;3,50  
24.;16.06.;35 ;23 ;38 ;5 ;19 ;22 ;24 ;24.712.206,00 ;10  x  ;247.122,05 ;20  x  ;30.890,25 ;1.059  x     ;2.916,90 ;57.561  x    ;53,65 ;1.019.112  x;3,00  
25.;23.06.;43 ;7 ;47 ;24 ;35 ;36 ;28 ;24.935.838,50 ;1  x  ;500.000,00 ;29  x  ;90.240,65 ;835  x     ;3.732,90 ;47.744  x    ;65,25 ;864.290  x;3,60  
26.;30.06.;40 ;46 ;19 ;3 ;17 ;29 ;22 ;25.317.810,50 ;3  x  ;500.000,00 ;20  x  ;83.236,30 ;1.166  x     ;2.714,15 ;58.461  x    ;54,10 ;1.031.773  x;3,05  
27.;07.07.;6 ;48 ;22 ;12 ;31 ;49 ;38 ;25.098.614,00 ;4  x  ;500.000,00 ;18  x  ;63.184,80 ;750  x     ;4.183,10 ;45.028  x    ;69,65 ;831.732  x;3,75  
28.;14.07.;30 ;23 ;38 ;1 ;37 ;24 ;32 ;25.091.833,00 ;1  x  ;500.000,00 ;9  x  ;292.942,10 ;369  x     ;8.499,90 ;28.202  x    ;111,20 ;636.752  x;4,90  
29.;21.07.;24 ;7 ;19 ;32 ;31 ;12 ;42 ;24.576.728,50 ;13  x  ;189.051,75 ;54  x  ;11.378,10 ;1.957  x     ;1.569,75 ;80.324  x    ;38,20 ;1.264.736  x;2,40  
30.;28.07.;8 ;4 ;44 ;30 ;28 ;40 ;10 ;24.285.086,00 ;4  x  ;500.000,00 ;12  x  ;86.302,95 ;855  x     ;3.550,45 ;41.872  x    ;72,45 ;759.105  x;3,95  
31.;04.08.;38 ;48 ;30 ;23 ;31 ;17 ;1 ;24.337.796,00 ;1  x  ;500.000,00 ;9  x  ;282.469,35 ;653  x     ;4.658,80 ;36.945  x    ;82,30 ;741.313  x;4,10  
32.;11.08.;19 ;2 ;20 ;37 ;8 ;23 ;18 ;24.462.333,50 ;6  x  ;407.705,55 ;16  x  ;38.222,35 ;1.125  x     ;2.718,00 ;58.836  x    ;51,95 ;986.714  x;3,05  
33.;18.08.;45 ;37 ;6 ;36 ;11 ;9 ;42 ;24.805.315,50 ;5  x  ;496.106,30 ;15  x  ;41.342,15 ;799  x     ;3.880,65 ;51.421  x    ;60,25 ;992.368  x;3,10  
34.;25.08.;4 ;24 ;26 ;8 ;22 ;38 ;35 ;25.043.552,50 ;4  x  ;500.000,00 ;12  x  ;94.203,65 ;1.526  x     ;2.051,40 ;63.824  x    ;49,00 ;1.009.758  x;3,10  
35.;01.09.;26 ;7 ;30 ;40 ;38 ;34 ;28 ;25.530.215,50 ;unbesetzt;;10  x  ;319.127,65 ;560  x     ;5.698,70 ;39.285  x    ;81,20 ;783.138  x;4,05  
36.;08.09.;26 ;23 ;30 ;34 ;44 ;48 ;43 ;25.552.821,00 ;1  x  ;500.000,00 ;8  x  ;336.762,80 ;538  x     ;5.936,95 ;34.256  x    ;93,20 ;721.550  x;4,40  
37.;15.09.;28 ;19 ;14 ;44 ;21 ;46 ;47 ;25.671.569,00 ;unbesetzt;;6  x  ;500.000,00 ;648  x     ;5.274,50 ;41.221  x    ;77,80 ;885.233  x;3,60  
38.;22.09.;14 ;17 ;29 ;45 ;23 ;11 ;24 ;25.486.108,00 ;1  x  ;500.000,00 ;8  x  ;335.720,40 ;961  x     ;3.315,05 ;53.342  x    ;59,70 ;922.437  x;3,45  
