"Zahlenlotto ""6 aus 49""";;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 53. Veranstaltung 1977
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
;;Gewinnzahlen in;;;;;;Zu-;Spieleinsatz;6 Treffer;; 5 Treffer +;;5 Treffer;;4 Treffer;;3 Treffer;
VA;1977;gezogener Reihenfolge;;;;;;satz-;;;;Zusatzzahl;;;;;;;
;;;;;;;;zahl;DM;Gewinne;DM;Gewinne;    DM;Gewinne;  DM;Gewinne;DM;Gewinne;DM
1.;01.01.;23 ;31 ;24 ;25 ;39 ;36 ;42 ;67.351.720,00 ;7  x  ;721.625,55 ;52  x  ;48.570,95 ;1.753  x     ;4.322,30 ;117.075  x    ;64,70 ;2.438.613  x;4,45  
2.;08.01.;31 ;13 ;33 ;7 ;2 ;30 ;1 ;68.990.076,00 ;5  x  ;1.034.851,10 ;45  x  ;57.491,70 ;2.489  x     ;3.118,25 ;143.207  x    ;54,15 ;2.722.422  x;4,10  
3.;15.01.;16 ;44 ;39 ;38 ;46 ;24 ;10 ;70.723.073,00 ;9  x  ;589.358,90 ;50  x  ;53.042,30 ;2.875  x     ;2.767,40 ;146.135  x    ;54,40 ;2.470.771  x;4,65  
4.;22.01.;16 ;12 ;38 ;3 ;19 ;2 ;42 ;71.394.664,00 ;12  x  ;446.216,65 ;70  x  ;38.247,10 ;4.620  x     ;1.738,50 ;204.324  x    ;39,30 ;3.286.560  x;3,50  
5.;29.01.;2 ;40 ;20 ;9 ;7 ;16 ;24 ;72.350.708,50 ;10  x  ;542.630,30 ;79  x  ;34.343,65 ;2.765  x     ;2.943,70 ;151.035  x    ;53,85 ;2.725.293  x;4,30  
6.;05.02.;23 ;8 ;42 ;37 ;4 ;9 ;16 ;72.320.897,50 ;7  x  ;774.866,75 ;83  x  ;32.675,10 ;2.232  x     ;3.645,20 ;135.790  x    ;59,90 ;2.605.152  x;4,50  
7.;12.02.;23 ;43 ;19 ;25 ;24 ;37 ;7 ;72.122.717,50 ;8  x  ;676.150,40 ;80  x  ;33.807,50 ;1.863  x     ;4.355,20 ;153.219  x    ;52,95 ;2.760.782  x;4,20  
8.;19.02.;31 ;9 ;5 ;16 ;15 ;10 ;35 ;71.410.744,50 ;6  x  ;892.634,30 ;33  x  ;81.148,55 ;2.297  x     ;3.497,45 ;133.212  x    ;60,30 ;2.551.638  x;4,50  
9.;26.02.;34 ;49 ;37 ;2 ;44 ;20 ;13 ;71.425.702,50 ;4  x  ;1.339.231,90 ;41  x  ;65.328,35 ;1.247  x     ;6.443,75 ;94.291  x    ;85,20 ;1.958.459  x;5,90  
10.;05.03.;40 ;34 ;49 ;9 ;39 ;10 ;6 ;72.603.738,50 ;4  x  ;1.361.320,00 ;49  x  ;55.564,05 ;2.545  x     ;3.209,35 ;131.971  x    ;61,85 ;2.458.875  x;4,75  
11.;12.03.;9 ;10 ;33 ;46 ;16 ;8 ;19 ;72.021.840,50 ;2  x  ;1.500.000,00 ;41  x  ;124.450,15 ;1.524  x     ;5.316,55 ;112.882  x    ;71,75 ;2.420.643  x;4,80  
12.;19.03.;31 ;49 ;15 ;19 ;21 ;22 ;25 ;72.750.009,50 ;unbesetzt;;60  x  ;136.406,25 ;1.943  x     ;4.212,20 ;133.954  x    ;61,05 ;2.589.568  x;4,55  
13.;26.03.;36 ;13 ;20 ;14 ;9 ;44 ;34 ;72.349.057,00 ;6  x  ;904.363,20 ;34  x  ;79.796,75 ;1.375  x     ;5.919,45 ;95.917  x    ;84,85 ;2.104.464  x;5,55  
14.;02.04.;18 ;47 ;5 ;3 ;17 ;34 ;30 ;72.585.978,50 ;11  x  ;494.904,30 ;98  x  ;27.775,20 ;2.925  x     ;2.791,75 ;166.063  x    ;49,15 ;2.885.579  x;4,05  
15.;09.04.;49 ;41 ;29 ;3 ;27 ;45 ;43 ;71.082.715,00 ;8  x  ;666.400,40 ;48  x  ;55.533,35 ;3.189  x     ;2.507,60 ;158.683  x    ;50,35 ;2.704.950  x;4,25  
16.;16.04.;48 ;5 ;25 ;20 ;49 ;39 ;47 ;71.554.515,00 ;5  x  ;1.073.317,70 ;36  x  ;74.535,95 ;2.290  x     ;3.515,20 ;136.228  x    ;59,05 ;2.524.820  x;4,60  
17.;23.04.;43 ;16 ;17 ;26 ;30 ;41 ;32 ;71.522.575,50 ;6  x  ;894.032,10 ;64  x  ;41.907,75 ;2.569  x     ;3.132,05 ;117.550  x    ;68,40 ;2.325.429  x;4,95  
18.;30.04.;8 ;15 ;1 ;27 ;12 ;34 ;39 ;72.860.294,50 ;8  x  ;683.065,25 ;71  x  ;38.482,50 ;2.784  x     ;2.944,20 ;139.216  x    ;58,85 ;2.422.332  x;4,85  
19.;07.05.;5 ;16 ;24 ;20 ;35 ;17 ;41 ;72.458.031,50 ;2  x  ;1.500.000,00 ;34  x  ;151.515,50 ;1.428  x     ;5.708,35 ;117.030  x    ;69,65 ;2.456.513  x;4,75  
20.;14.05.;31 ;36 ;37 ;25 ;15 ;41 ;22 ;72.349.228,00 ;5  x  ;1.085.238,40 ;33  x  ;82.215,00 ;1.576  x     ;5.164,50 ;106.573  x    ;76,35 ;2.356.659  x;4,95  
21.;21.05.;7 ;27 ;21 ;5 ;36 ;9 ;10 ;69.747.341,50 ;16  x  ;326.940,65 ;50  x  ;52.310,50 ;3.605  x     ;2.176,55 ;186.789  x    ;42,00 ;3.131.242  x;3,60  
22.;28.05.;12 ;13 ;22 ;39 ;48 ;45 ;38 ;70.209.697,00 ;2  x  ;1.500.000,00 ;36  x  ;136.071,95 ;1.435  x     ;5.504,20 ;98.889  x    ;79,85 ;2.149.054  x;5,30  
23.;04.06.;11 ;32 ;48 ;36 ;30 ;29 ;2 ;69.859.159,50 ;4  x  ;1.309.859,20 ;30  x  ;87.323,90 ;1.359  x     ;5.783,00 ;101.520  x    ;77,40 ;2.191.520  x;5,15  
24.;11.06.;32 ;12 ;46 ;40 ;14 ;3 ;19 ;69.081.512,50 ;4  x  ;1.295.278,35 ;87  x  ;29.776,50 ;2.291  x     ;3.392,25 ;137.834  x    ;56,35 ;2.543.939  x;4,40  
25.;18.06.;29 ;17 ;20 ;40 ;9 ;18 ;42 ;67.213.400,00 ;205  x  ;30.737,80 ;41  x  ;30.737,80 ;2.008  x     ;3.765,65 ;124.859  x    ;60,55 ;2.428.053  x;4,45  
26.;25.06.;20 ;41 ;38 ;6 ;32 ;40 ;45 ;68.828.126,00 ;5  x  ;1.032.421,85 ;23  x  ;112.219,75 ;1.647  x     ;4.701,35 ;120.475  x    ;64,25 ;2.363.584  x;4,70  
27.;02.07.;34 ;11 ;47 ;18 ;20 ;27 ;23 ;69.797.057,50 ;3  x  ;1.500.000,00 ;90  x  ;37.246,30 ;2.202  x     ;3.565,90 ;118.234  x    ;66,40 ;2.287.749  x;4,95  
28.;09.07.;3 ;30 ;36 ;7 ;19 ;24 ;13 ;68.416.570,50 ;24  x  ;213.801,75 ;374  x  ;6.859,95 ;5.210  x     ;1.477,30 ;218.153  x    ;35,25 ;3.304.562  x;3,35  
29.;16.07.;44 ;39 ;47 ;49 ;37 ;2 ;30 ;68.083.742,50 ;9  x  ;567.364,50 ;26  x  ;98.197,70 ;2.803  x     ;2.732,55 ;134.967  x    ;56,75 ;2.345.183  x;4,70  
30.;23.07.;24 ;37 ;6 ;13 ;22 ;42 ;7 ;67.834.577,00 ;7  x  ;726.799,00 ;71  x  ;35.828,10 ;2.377  x     ;3.210,50 ;126.483  x    ;60,30 ;2.269.622  x;4,85  
31.;30.07.;40 ;24 ;36 ;15 ;11 ;42 ;4 ;68.247.536,00 ;7  x  ;731.223,60 ;49  x  ;52.230,25 ;2.326  x     ;3.300,85 ;125.912  x    ;60,95 ;2.230.530  x;4,95  
32.;06.08.;36 ;37 ;42 ;28 ;15 ;2 ;18 ;66.981.737,50 ;10  x  ;502.363,00 ;28  x  ;89.707,65 ;2.085  x     ;3.614,10 ;105.158  x    ;71,65 ;2.009.985  x;5,40  
