"Zahlenlotto ""6 aus 49""";;;;;;;;;;;;;;;;;;;Gewinnzahlen und Quoten der 1. - 52. Veranstaltung 1973
Alle Zahlenangaben ohne Gewähr;;;;;;;;;;;;;;;;;;;
;;;;;;;;;; Gewinnklasse I;;Gewinnklasse II;;Gewinnklasse III;; Gewinnklasse IV;;   Gewinnklasse V;
;;Gewinnzahlen in;;;;;;Zu-;Spieleinsatz;6 Treffer;; 5 Treffer +;;5 Treffer;;4 Treffer;;3 Treffer;
VA;1973;gezogener Reihenfolge;;;;;;satz-;;;;Zusatzzahl;;;;;;;
;;;;;;;;zahl;DM;Gewinne;DM;Gewinne;    DM;Gewinne;  DM;Gewinne;DM;Gewinne;DM
1.;06.01.;13 ;17 ;15 ;44 ;7 ;46 ;9 ;45.824.139,50 ;4  x  ;500.000,00 ;46  x  ;81.043,85 ;1.450  x     ;3.950,35 ;82.650  x    ;69,30 ;1.636.658  x;3,45  
2.;13.01.;41 ;19 ;4 ;7 ;29 ;8 ;13 ;47.288.508,00 ;5  x  ;500.000,00 ;42  x  ;81.215,75 ;2.201  x     ;2.685,60 ;111.731  x    ;52,90 ;1.895.146  x;3,10  
3.;20.01.;3 ;17 ;35 ;33 ;23 ;6 ;38 ;47.188.531,50 ;11  x  ;428.986,65 ;58  x  ;20.339,85 ;2.106  x     ;2.800,80 ;114.457  x    ;51,50 ;1.962.613  x;3,00  
4.;27.01.;1 ;17 ;42 ;9 ;6 ;20 ;10 ;47.210.937,00 ;7  x  ;500.000,00 ;20  x  ;120.068,35 ;1.761  x     ;3.351,10 ;86.790  x    ;67,95 ;1.686.649  x;3,45  
5.;03.02.;26 ;48 ;5 ;24 ;16 ;35 ;28 ;48.239.029,50 ;11  x  ;438.536,60 ;34  x  ;35.469,85 ;2.402  x     ;2.510,35 ;146.364  x    ;41,15 ;1.968.674  x;3,05  
6.;10.02.;13 ;46 ;1 ;37 ;26 ;5 ;11 ;48.069.205,00 ;3  x  ;500.000,00 ;24  x  ;187.860,40 ;1.625  x     ;3.697,60 ;83.559  x    ;71,90 ;1.535.377  x;3,90  
7.;17.02.;43 ;33 ;48 ;4 ;13 ;3 ;44 ;48.115.186,00 ;6  x  ;500.000,00 ;34  x  ;88.658,75 ;4.353  x     ;1.381,65 ;113.283  x    ;53,05 ;1.525.306  x;3,90  
8.;24.02.;8 ;32 ;20 ;33 ;49 ;43 ;46 ;47.753.845,50 ;3  x  ;500.000,00 ;16  x  ;279.326,90 ;923  x     ;6.467,20 ;59.022  x    ;101,10 ;1.309.051  x;4,55  
9.;03.03.;19 ;27 ;3 ;31 ;24 ;14 ;44 ;48.699.768,50 ;8  x  ;500.000,00 ;61  x  ;34.220,80 ;2.686  x     ;2.266,35 ;133.847  x    ;45,45 ;2.190.858  x;2,75  
10.;10.03.;49 ;34 ;39 ;21 ;20 ;42 ;30 ;47.801.065,00 ;5  x  ;500.000,00 ;23  x  ;151.092,70 ;1.297  x     ;4.606,85 ;84.430  x    ;70,75 ;1.697.798  x;3,50  
11.;17.03.;21 ;8 ;13 ;29 ;26 ;9 ;20 ;48.467.946,00 ;6  x  ;500.000,00 ;20  x  ;152.924,65 ;1.788  x     ;3.388,40 ;99.354  x    ;60,95 ;1.801.802  x;3,35  
12.;24.03.;39 ;6 ;22 ;34 ;20 ;10 ;23 ;47.891.452,50 ;8  x  ;500.000,00 ;59  x  ;33.668,30 ;1.892  x     ;3.164,05 ;88.342  x    ;67,75 ;1.571.782  x;3,80  
13.;31.03.;25 ;30 ;1 ;43 ;39 ;26 ;23 ;47.960.437,00 ;unbesetzt;;17  x  ;352.650,25 ;870  x     ;6.890,85 ;67.402  x    ;88,90 ;1.412.258  x;4,20  
14.;07.04.;11 ;40 ;43 ;22 ;28 ;37 ;30 ;47.898.716,00 ;6  x  ;500.000,00 ;19  x  ;157.228,35 ;1.586  x     ;3.775,10 ;86.320  x    ;69,35 ;1.586.878  x;3,75  
15.;14.04.;48 ;37 ;28 ;19 ;25 ;17 ;30 ;48.144.359,50 ;8  x  ;500.000,00 ;20  x  ;100.902,20 ;2.216  x     ;2.715,70 ;110.022  x    ;54,65 ;1.959.834  x;3,05  
16.;21.04.;47 ;1 ;42 ;48 ;34 ;3 ;44 ;47.249.307,50 ;2  x  ;500.000,00 ;16  x  ;306.635,20 ;725  x     ;8.146,40 ;66.922  x    ;88,25 ;1.299.260  x;4,50  
17.;28.04.;26 ;31 ;1 ;45 ;12 ;28 ;35 ;46.719.077,50 ;2  x  ;500.000,00 ;23  x  ;210.429,75 ;1.367  x     ;4.272,00 ;79.911  x    ;73,05 ;1.512.585  x;3,85  
18.;05.05.;31 ;3 ;21 ;46 ;22 ;23 ;10 ;46.736.609,00 ;1  x  ;500.000,00 ;19  x  ;281.161,90 ;876  x     ;6.669,00 ;71.441  x    ;81,75 ;1.567.477  x;3,70  
19.;12.05.;1 ;18 ;23 ;38 ;30 ;8 ;44 ;46.993.994,50 ;5  x  ;500.000,00 ;48  x  ;70.296,85 ;1.214  x     ;4.838,75 ;72.918  x    ;80,55 ;1.455.617  x;4,00  
20.;19.05.;46 ;25 ;28 ;14 ;11 ;30 ;37 ;46.671.000,50 ;12  x  ;388.925,00 ;34  x  ;34.316,90 ;2.243  x     ;2.600,90 ;89.433  x    ;65,20 ;1.557.031  x;3,70  
21.;26.05.;25 ;33 ;22 ;43 ;48 ;8 ;15 ;46.466.640,50 ;4  x  ;500.000,00 ;41  x  ;92.886,05 ;1.534  x     ;3.786,35 ;85.457  x    ;67,95 ;1.570.847  x;3,65  
22.;02.06.;15 ;25 ;18 ;48 ;36 ;10 ;35 ;45.729.269,50 ;10  x  ;457.292,65 ;36  x  ;31.756,40 ;1.501  x     ;3.808,20 ;86.634  x    ;65,95 ;1.616.984  x;3,50  
23.;09.06.;9 ;7 ;18 ;40 ;32 ;26 ;14 ;46.563.257,50 ;23  x  ;202.448,90 ;71  x  ;16.395,50 ;2.851  x     ;2.041,50 ;126.090  x    ;46,15 ;1.966.177  x;2,95  
24.;16.06.;9 ;46 ;17 ;6 ;23 ;28 ;39 ;45.842.000,50 ;8  x  ;500.000,00 ;88  x  ;19.661,90 ;2.457  x     ;2.332,20 ;117.796  x    ;48,60 ;1.888.412  x;3,00  
25.;23.06.;13 ;11 ;35 ;16 ;30 ;48 ;45 ;45.308.715,50 ;4  x  ;500.000,00 ;27  x  ;135.688,45 ;1.256  x     ;4.509,20 ;70.307  x    ;80,55 ;1.424.650  x;3,95  
26.;30.06.;26 ;37 ;6 ;27 ;38 ;12 ;5 ;45.472.206,50 ;5  x  ;500.000,00 ;38  x  ;83.790,15 ;1.297  x     ;4.382,40 ;80.849  x    ;70,30 ;1.632.445  x;3,45  
27.;07.07.;43 ;6 ;4 ;24 ;23 ;1 ;17 ;44.284.368,00 ;4  x  ;500.000,00 ;25  x  ;141.421,80 ;877  x     ;6.311,90 ;63.601  x    ;87,00 ;1.404.512  x;3,90  
28.;14.07.;18 ;7 ;26 ;31 ;39 ;13 ;42 ;45.445.228,00 ;35  x  ;129.843,50 ;151  x  ;7.524,00 ;3.926  x     ;1.446,90 ;143.067  x    ;39,70 ;2.024.505  x;2,80  
29.;21.07.;24 ;21 ;31 ;30 ;46 ;20 ;2 ;45.085.891,00 ;3  x  ;500.000,00 ;14  x  ;295.409,70 ;906  x     ;6.220,45 ;56.209  x    ;100,25 ;1.233.727  x;4,55  
30.;28.07.;41 ;22 ;11 ;28 ;49 ;16 ;5 ;45.168.376,50 ;7  x  ;500.000,00 ;46  x  ;46.653,15 ;1.595  x     ;3.539,80 ;87.001  x    ;64,85 ;1.616.055  x;3,45  
31.;04.08.;31 ;20 ;18 ;43 ;3 ;49 ;5 ;44.954.398,00 ;5  x  ;500.000,00 ;47  x  ;66.368,05 ;1.726  x     ;3.255,65 ;82.525  x    ;68,05 ;1.513.924  x;3,70  
32.;11.08.;17 ;10 ;16 ;42 ;30 ;39 ;3 ;44.507.004,50 ;1  x  ;500.000,00 ;24  x  ;210.973,95 ;927  x     ;6.001,45 ;67.290  x    ;82,65 ;1.398.719  x;3,95  
33.;18.08.;39 ;44 ;12 ;35 ;36 ;38 ;9 ;44.581.076,50 ;1  x  ;500.000,00 ;23  x  ;220.549,30 ;985  x     ;5.657,45 ;71.015  x    ;78,45 ;1.409.653  x;3,95  
34.;25.08.;5 ;4 ;31 ;35 ;45 ;1 ;33 ;45.246.357,50 ;2  x  ;500.000,00 ;18  x  ;258.655,25 ;776  x     ;7.288,35 ;55.818  x    ;101,30 ;1.257.931  x;4,45  
35.;01.09.;45 ;25 ;34 ;9 ;8 ;26 ;14 ;46.281.189,50 ;2  x  ;500.000,00 ;38  x  ;125.924,95 ;1.266  x     ;4.569,60 ;81.472  x    ;71,00 ;1.644.423  x;3,50  
36.;08.09.;46 ;11 ;24 ;39 ;3 ;21 ;10 ;45.626.439,00 ;12  x  ;380.220,30 ;37  x  ;30.828,65 ;2.488  x     ;2.292,30 ;114.965  x    ;49,60 ;1.884.358  x;3,00  
37.;15.09.;49 ;22 ;47 ;19 ;37 ;39 ;10 ;46.635.704,50 ;4  x  ;500.000,00 ;26  x  ;147.287,00 ;1.777  x     ;3.280,50 ;105.571  x    ;55,20 ;1.899.553  x;3,05  
38.;22.09.;40 ;20 ;18 ;2 ;9 ;24 ;1 ;46.836.461,50 ;7  x  ;500.000,00 ;41  x  ;57.428,20 ;2.584  x     ;2.265,65 ;126.018  x    ;46,45 ;1.993.810  x;2,90  
39.;29.09.;35 ;41 ;45 ;29 ;34 ;7 ;43 ;48.006.347,50 ;3  x  ;500.000,00 ;9  x  ;500.000,00 ;822  x     ;7.301,20 ;63.992  x    ;93,75 ;1.390.407  x;4,30  
40.;06.10.;36 ;1 ;48 ;23 ;31 ;24 ;18 ;47.446.417,00 ;1  x  ;500.000,00 ;94  x  ;57.774,45 ;1.301  x     ;4.558,60 ;84.436  x    ;70,20 ;1.656.060  x;3,55  
41.;13.10.;46 ;19 ;39 ;37 ;6 ;34 ;42 ;47.440.063,00 ;3  x  ;500.000,00 ;57  x  ;77.719,40 ;2.031  x     ;2.919,70 ;108.435  x    ;54,65 ;1.846.282  x;3,20  
42.;20.10.;8 ;25 ;33 ;31 ;15 ;32 ;28 ;47.217.122,00 ;2  x  ;500.000,00 ;43  x  ;114.003,25 ;1.317  x     ;4.481,50 ;83.015  x    ;71,05 ;1.651.482  x;3,55  
43.;27.10.;15 ;33 ;9 ;40 ;21 ;20 ;14 ;47.320.518,50 ;5  x  ;500.000,00 ;24  x  ;142.294,35 ;1.644  x     ;3.597,95 ;86.733  x    ;68,15 ;1.642.791  x;3,60  
44.;03.11.;17 ;27 ;11 ;45 ;34 ;20 ;46 ;47.846.462,50 ;4  x  ;500.000,00 ;14  x  ;284.343,40 ;1.365  x     ;4.381,50 ;82.816  x    ;72,20 ;1.652.163  x;3,60  
45.;10.11.;19 ;33 ;31 ;17 ;49 ;3 ;38 ;48.038.586,00 ;32  x  ;150.120,55 ;89  x  ;13.493,95 ;7.505  x     ;800,10 ;190.350  x    ;31,50 ;2.524.503  x;2,35  
46.;17.11.;41 ;7 ;39 ;48 ;11 ;2 ;46 ;48.369.016,50 ;6  x  ;500.000,00 ;59  x  ;51.629,25 ;1.570  x     ;3.851,00 ;93.487  x    ;64,65 ;1.757.454  x;3,40  
47.;24.11.;24 ;40 ;42 ;39 ;1 ;25 ;33 ;47.849.628,00 ;3  x  ;500.000,00 ;18  x  ;248.955,75 ;1.377  x     ;4.343,60 ;77.750  x    ;76,90 ;1.569.097  x;3,80  
48.;01.12.;20 ;30 ;43 ;33 ;5 ;37 ;31 ;51.790.489,50 ;2  x  ;500.000,00 ;17  x  ;321.988,85 ;1.224  x     ;5.289,05 ;77.846  x    ;83,15 ;1.635.010  x;3,95  
49.;08.12.;21 ;32 ;3 ;16 ;39 ;34 ;5 ;49.050.896,00 ;10  x  ;490.508,95 ;34  x  ;36.066,80 ;2.271  x     ;2.699,85 ;107.112  x    ;57,20 ;1.860.849  x;3,25  
50.;15.12.;33 ;32 ;4 ;31 ;39 ;36 ;46 ;49.577.399,50 ;5  x  ;500.000,00 ;25  x  ;147.886,95 ;1.630  x     ;3.801,90 ;85.883  x    ;72,15 ;1.601.532  x;3,85  
51.;22.12.;31 ;11 ;24 ;25 ;1 ;45 ;38 ;49.982.891,50 ;8  x  ;500.000,00 ;41  x  ;54.825,85 ;1.812  x     ;3.448,00 ;103.351  x    ;60,45 ;1.851.030  x;3,35  
52.;29.12.;20 ;32 ;21 ;24 ;25 ;2 ;12 ;47.842.845,50 ;9  x  ;500.000,00 ;49  x  ;30.211,30 ;1.463  x     ;4.087,70 ;84.723  x    ;70,55 ;1.652.874  x;3,60  
